Mon	B	Mod	R0	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	Comments
273	R	+	0	0	0	0	0	1	1	2	2	3	4	Dire Werewolf: Extra Retals R5/R7/R9/R10
274	c	#78	0	5	10	15	20	25	30	35	40	45	50	Illithid: Dispel Beneficial 5%/Rank
274	f	f	0	0	0	0	0	1	1	1	1	1	1	Illithid: Fearless R5
274	A	+	0	1	2	2	2	4	7	7	9	10	11	Illithid: Attack R1/R2/R5/R6/R8/R9/R10
274	D	+	0	1	1	3	3	5	5	5	6	6	8	Illithid: Defense R1/R3/R5/R8/R10
274	M	+	0	0	2	2	4	4	4	6	7	9	9	Illithid: Max. Damage R2/R4/R7/R8/R9
274	m	+	0	1	2	4	4	4	4	6	6	7	7	Illithid: Min. Damage R1/R2/R3/R7/R9
274	S	+	0	0	0	0	1	1	1	1	1	1	2	Illithid: Speed R4/R10
274	h	#275	0	2	4	6	8	10	12	14	16	18	20	Illithid: Hatred Dmg-Coatl 20%/Rank
274	h	#283	0	2	4	6	8	10	12	14	16	18	20	Illithid: Hatred Dmg-Quetzalcoatl 20%/Rank
274	a	#60	5	10	15	20	25	30	35	40	45	50	60	Illithid: Hypnotize R2/R4/R6/R8/R9/R10
275	w	1	0	0	0	0	1	1	1	1	1	1	1	Coatl: Immune to Hostile L1 Spells R4
275	w	2	0	0	0	0	0	0	1	1	1	1	1	Coatl: Immune to Hostile L2 Spells R6
275	w	3	0	0	0	0	0	0	0	0	1	1	1	Coatl: Immune to Hostile L3 Spells R8
275	w	4	0	0	0	0	0	0	0	0	0	0	1	Coatl: Immune to Hostile L4 Spells R10
275	h	#274	0	2	4	6	8	10	12	14	16	18	20	Coatl: Hatred Dmg-Illithid 20%/Rank
275	h	#282	0	2	4	6	8	10	12	14	16	18	20	Coatl: Hatred Dmg-Alhoon 20%/Rank
276	c	#71	0	5	10	15	20	25	30	35	40	45	50	Troll Hag: Poison 5%/Rank
276	i	=	0	0	0	0	0	0	0	0	1	1	1	Troll Hag: No Range Penalty R8
276	p	#45	0	1	2	3	4	5	6	7	8	9	10	Troll Hag: Weakness pre-attack 1%/Rank
276	S	+	0	0	0	0	1	1	1	1	1	1	2	Troll Hag: Speed R4/R10
276	h	#270	0	2	4	6	8	10	12	14	16	18	20	Troll Hag: Hatred Dmg-Dryad 20%/Rank
276	h	#279	0	2	4	6	8	10	12	14	16	18	20	Troll Hag: Hatred Dmg-Oak Dryad 20%/Rank
277	h	#272	0	2	4	6	8	10	12	14	16	18	20	Triton: Hatred Dmg-Succubus 20%/Rank
277	h	#281	0	2	4	6	8	10	12	14	16	18	20	Triton: Hatred Dmg-Lilim 20%/Rank
277	S	+	0	0	0	1	1	1	1	1	1	1	2	Triton: Speed R4/R10
277	p	#16	0	1	2	3	4	5	6	7	8	9	10	Triton: 1% Ice Bolt/Rank
277	w	C	0	0	0	0	0	1	1	1	1	1	1	Triton: Immune to Cold Spells R5
278	H	%	0	6	12	18	24	30	36	42	48	54	60	Paladin: Health 6%/Rank (instead of 5%)
278	S	+	0	0	0	0	1	1	1	1	1	1	2	Paladin: Speed R40/R100
278	A	+	0	0	1	1	1	2	2	3	3	3	3	Paladin: Attack R2/R5/R7
278	D	+	0	1	1	1	1	1	3	3	3	4	4	Paladin: Defense R1/R6/R9
278	M	+	0	0	0	1	1	1	1	2	3	3	3	Paladin: Max. Damage R3/R7/R8
278	m	+	0	0	0	0	1	1	1	2	2	3	3	Paladin: Min. Damage R4/R7/R9
278	h	#273	0	2	4	6	8	10	12	14	16	18	20	Paladin: Hatred Dmg-Werewolf 20%/Rank
278	h	#194	0	2	4	6	8	10	12	14	16	18	20	Paladin: Hatred Dmg-Dire Werewolf 20%/Rank
278	s	#41	0	0	0	0	1	1	2	2	3	3	3	Paladin: Enchanted with Bless R4/6/8/10
278	s	#48	0	0	0	0	1	1	2	2	3	3	3	Paladin: Enchanted with Prayer R4/6/8/10
278	p	#25	0	5	10	15	20	25	30	35	40	45	50	Paladin: Destroy Undead pre-attack 5%/Rank
278	f	f	0	0	0	0	0	1	1	1	1	1	1	Paladin: Fearless R5
279	A	+	0	2	3	3	4	6	6	7	7	7	9	Oak Dryad: Attack R1/R2/R4/R5/R7/R10
279	D	+	0	1	1	2	3	4	5	6	6	8	8	Oak Dryad: Defense R1/R3/R4/R5/R6/R7/R9
279	M	+	0	0	2	2	2	2	3	4	6	6	6	Oak Dryad: Max. Damage R2/R6/R7/R8
279	m	+	0	0	0	2	2	2	4	4	5	5	5	Oak Dryad: Min. Damage R3/R6/R8
279	S	+	0	0	0	0	0	1	1	1	1	1	2	Oak Dryad: Speed R5/R10
279	b	=	0	4	8	12	16	20	24	28	32	36	40	Oak Dryad Reduce Enemy Defence 4%/Rank
279	w	E	0	0	0	0	0	0	0	0	0	0	1	Oak Dryad: Immune to Hostile Earth Spells R10
279	W	+	0	5	10	15	20	25	30	35	40	45	50	Oak Dryad: Magic Resistance +5%/Rank
279	h	#276	0	2	4	6	8	10	12	14	16	18	20	Oak Dryad: Hatred Dmg-Troll Hag 20%/Rank
279	h	#284	0	2	4	6	8	10	12	14	16	18	20	Oak Dryad: Hatred Dmg-Troll Witch 20%/Rank
280	S	+	0	0	0	0	1	1	1	1	1	1	1	Dragon Golem: Speed R4
280	g	%	80	81	82	83	84	85	90	92	94	95	99	Dragon Golem: Reduced Spell Damage +5%/Rank
280	L	#49	0	5	10	15	20	25	30	35	40	45	50	Dragon Golem: Deflect 50% Damage 5%/Rank
280	R	+	0	0	0	0	0	1	1	2	2	3	4	Dragon Golem: Extra Retals R5/R7/R9/R10
280	f	D	2	2	2	2	2	2	2	1	1	1	1	Dragon Golem: Strike Twice R7
280	W	+	0	5	10	15	20	25	30	35	40	45	50	Dragon Golem: Magic Resistance +5%/Rank
281	s	#31	0	0	0	0	0	1	1	1	1	1	1	Lilim Protection from Fire R5 (30% Resistance)
281	i	=	0	0	0	0	0	0	0	0	1	1	1	Lilim: No Range Penalty R8
281	p	#21	0	5	10	15	20	25	30	35	40	45	50	Lilim: Fireball pre-attack 5%/Rank
281	a	#22	0	1	2	3	4	5	6	7	8	9	10	Lilim: Inferno post-attack 1%/Rank
281	S	+	0	0	0	0	1	1	1	1	1	1	1	Lilim: Speed R4
281	h	#277	0	0	0	2	3	4	5	6	7	8	9	Lilim: Hatred Dmg-Triton
281	h	#285	0	0	0	2	3	4	5	6	7	8	9	Lilim: Hatred Dmg-Abyssal Triton
282	c	#78	0	5	10	15	20	25	30	35	40	45	50	Alhoon: Dispel Beneficial 5%/Rank
282	f	f	0	0	0	0	0	1	1	1	1	1	1	Alhoon: Fearless R5
282	A	+	0	1	2	2	2	4	7	7	9	10	11	Alhoon: Attack R1/R2/R5/R6/R8/R9/R10
282	D	+	0	1	1	3	3	5	5	5	6	6	8	Alhoon: Defense R1/R3/R5/R8/R10
282	M	+	0	0	2	2	4	4	4	6	7	9	9	Alhoon: Max. Damage R2/R4/R7/R8/R9
282	m	+	0	1	2	4	4	4	4	6	6	7	7	Alhoon: Min. Damage R1/R2/R3/R7/R9
282	S	+	0	0	0	0	1	1	1	1	1	1	2	Alhoon: Speed R4/R10
282	h	#275	0	2	4	6	8	10	12	14	16	18	20	Alhoon: Hatred Dmg-Coatl 20%/Rank
282	h	#283	0	2	4	6	8	10	12	14	16	18	20	Alhoon: Hatred Dmg-Quetzalcoatl 20%/Rank
282	f	D	2	2	2	2	2	2	2	1	1	1	1	Alhoon: Double Strike R7
282	a	#60	5	10	20	30	40	50	60	70	80	90	95	Alhoon: Hypnotize R2/R4/R6/R8/R9/R10
283	w	1	0	0	0	0	1	1	1	1	1	1	1	Quetzalcoatl: Immune to Hostile L1 Spells R4
283	w	2	0	0	0	0	0	0	1	1	1	1	1	Quetzalcoatl: Immune to Hostile L2 Spells R6
283	w	3	0	0	0	0	0	0	0	0	1	1	1	Quetzalcoatl: Immune to Hostile L3 Spells R8
283	w	4	0	0	0	0	0	0	0	0	0	0	1	Quetzalcoatl: Immune to Hostile L4 Spells R10
283	h	#274	0	2	4	6	8	10	12	14	16	18	20	Quetzalcoatl: Hatred Dmg-Illithid 20%/Rank
283	h	#282	0	2	4	6	8	10	12	14	16	18	20	Quetzalcoatl: Hatred Dmg-Alhoon 20%/Rank
283	R	+	0	0	0	0	0	1	1	2	2	3	4	Quetzalcoatl: Extra Retals R5/R7/R9/R10
284	c	#71	0	5	10	15	20	25	30	35	40	45	50	Troll Witch: Poison 5%/Rank
284	i	=	0	0	0	0	0	0	0	0	1	1	1	Troll Witch: No Range Penalty R8
284	p	#45	0	1	2	3	4	5	6	7	8	9	10	Troll Witch: Weakness pre-attack 1%/Rank
284	S	+	0	0	0	0	1	1	1	1	1	1	2	Troll Witch: Speed R4/R10
284	h	#270	0	2	4	6	8	10	12	14	16	18	20	Troll Witch: Hatred Dmg-Dryad 20%/Rank
284	h	#279	0	2	4	6	8	10	12	14	16	18	20	Troll Witch: Hatred Dmg-Oak Dryad 20%/Rank
284	c	#54	100	100	100	100	100	100	100	100	100	100	100	Troll Witch: Slow post-attack 100%/Rank
284	f	D	2	2	2	2	2	2	2	1	1	1	1	Troll Witch: Double Strike R7
285	s	#41	0	0	1	1	1	2	2	2	5	5	5	Abyssal Triton: Bless, Mass at R8
285	S	+	0	0	0	1	1	1	1	1	1	1	2	Abyssal Triton: Speed R4/R10
285	w	C	0	0	0	0	0	1	1	1	1	1	1	Abyssal Triton: Immune to Cold Spells R5
285	a	#74	0	0	0	0	0	5	5	10	10	15	20	Abyssal Triton: Paralyze bonus R5/R7/R9/R10
285	h	#272	0	2	4	6	8	10	12	14	16	18	20	Abyssal Triton: Hatred Dmg-Succubus 20%/Rank
285	h	#281	0	2	4	6	8	10	12	14	16	18	20	Abyssal Triton: Hatred Dmg-Lilim 20%/Rank
285	R	+	0	0	0	0	0	1	1	2	2	3	4	Abyssal Triton: Extra Retals R5/R7/R9/R10
285	f	D	2	2	2	2	2	2	2	1	1	1	1	Abyssal Triton: Double Strike R7
286	p	#24	5	5	10	15	20	25	30	35	40	45	50	Demilich: Death Ripple pre-attack 5%/Rank
286	w	1	0	0	0	0	0	1	1	1	1	1	1	Demilich: Immune to L1 Spells R5
286	w	2	0	0	0	0	0	0	0	0	0	1	1	Demilich: Immune to L2 Spells R9
286	k	#71	5	5	10	15	20	25	30	35	40	45	50	Demilich: Poison 5% / rank
286	U	#60	5	10	20	30	40	50	60	70	80	90	100	Demilich: Summon 10%/Rank Wight every 4 rounds
286	H	%	0	7	14	21	28	35	42	49	56	63	70	Demilich: Health 7%/Rank (instead of 5%)
286	A	+	0	0	1	1	2	2	2	3	4	4	5	Demilich: Attack R2/R4/R7/R8/R10
286	D	+	0	1	1	1	1	1	2	2	3	4	4	Demilich: Defense R1/R6/R8/R9
286	M	+	0	0	0	1	1	2	2	2	3	3	3	Demilich: Max. Damage R3/R5/R8
286	m	+	0	0	0	1	1	2	2	3	3	3	3	Demilich: Min. Damage R3/R5/R7
286	S	+	0	0	0	0	1	1	1	1	1	1	1	Demilich: Speed R4
287	p	#50	100	100	100	100	100	100	100	100	100	100	100	Dread Skipper: Mass Sorrow pre-attack 5%/Rank
287	A	+	0	0	1	1	2	2	2	3	4	4	5	Dread Skipper: Attack R2/R4/R7/R8/R10
287	D	+	0	1	1	1	1	1	2	2	3	4	4	Dread Skipper: Defense R1/R6/R8/R9
287	M	+	0	0	0	1	1	2	2	2	3	3	3	Dread Skipper: Max. Damage R3/R5/R8
287	m	+	0	0	0	1	1	2	2	3	3	3	3	Dread Skipper: Min. Damage R3/R5/R7
287	S	+	0	0	0	0	1	1	1	1	1	1	1	Dread Skipper: Speed R4
287	R	+	0	0	0	0	0	1	1	1	2	2	2	Dread Skipper: Retaliate Twice R8/R9/R10
288	S	+	0	0	0	0	1	1	1	1	1	1	1	Mermaid: Speed R4
288	a	#16	0	5	10	15	20	25	30	35	40	45	50	Mermaid: Ice Bolt post-attack 5%/Rank
288	p	#68	0	2	4	6	8	10	12	14	16	18	20	Mermaid: Summon Water Elemental 2%/Rank
288	s	#51	0	0	0	0	1	1	1	2	2	2	2	Mermaid: Fortune R4/R7
288	U	#123	0	5	10	15	20	25	30	35	40	45	50	Mermaid: Summon 5%/Rank Ice Elementals
288	w	W	1	1	1	1	1	1	1	1	1	1	1	Mermaid: Immune to Hostile Water Spells R6
289	L	#125	0	6	12	18	24	30	36	42	48	54	60	Fire Paladin: 25% chance to Deflect 6% dmg./Rank
289	A	+	0	1	2	2	3	4	5	6	6	7	8	Fire Paladin: Attack R1/R2/R4/R5/R6/R7/R9/R10
289	D	+	0	1	2	3	3	4	4	5	6	7	8	Fire Paladin: Defense R1/R2/R3/R5/R7/R8/R9/R10
289	f	f	0	0	0	0	0	1	1	1	1	1	1	Fire Paladin: Fearless R5
289	S	+	0	0	0	0	1	1	1	1	2	2	3	Fire Paladin: Speed R4/R10
289	h	#292	0	2	4	6	8	10	12	14	16	18	20	Fire Paladin: Hatred Dmg-Thunder Warriors
289	a	#21	100	100	100	100	100	100	100	100	100	100	100	Fire Paladin: 100% Fireball/Rank
290	L	#125	0	6	12	18	24	30	36	42	48	54	60	Ice Knight: 25% chance to Deflect 6% dmg./Rank
290	A	+	0	1	2	2	3	4	5	6	6	7	8	Ice Knight: Attack R1/R2/R4/R5/R6/R7/R9/R10
290	D	+	0	1	2	3	3	4	4	5	6	7	8	Ice Knight: Defense R1/R2/R3/R5/R7/R8/R9/R10
290	f	f	0	0	0	0	0	1	1	1	1	1	1	Ice Knight: Fearless R5
290	S	+	0	0	0	0	1	1	1	1	2	2	3	Ice Knight: Speed R4/R10
290	w	C	1	1	1	1	1	1	1	1	1	1	1	Ice Knight: Immune to Cold Spells
290	a	#16	100	100	100	100	100	100	100	100	100	100	100	Ice Knight: 100% Ice Bolt/Rank
290	h	#289	0	2	4	6	8	10	12	14	16	18	20	Ice Knight: Hatred Dmg-Fire Paladin
291	S	+	0	0	0	0	1	1	1	1	1	1	2	Inquisitor: Speed R4/R10
291	e	=	0	2	5	7	10	12	15	17	20	22	25	Inquisitor: Death Blow 2.5%/Rank
291	h	#62	0	1	2	3	4	5	6	7	8	9	10	Inquisitor: Hatred Dmg-Vampire
291	h	#63	0	1	2	3	4	5	6	7	8	9	10	Inquisitor: Hatred Dmg-Vampire Lord
291	h	#221	0	1	2	3	4	5	6	7	8	9	10	Inquisitor: Hatred Dmg-Nosferatu
291	f	f	0	0	0	0	0	1	1	1	1	1	1	Inquisitor: Fearless R5
291	R	+	0	0	0	0	0	1	1	2	2	3	4	Inquisitor: Extra Retals R5/R7/R9/R10
292	L	#125	0	6	12	18	24	30	36	42	48	54	60	Thunder Warrior: 25% chance to Deflect 6% dmg./Rank
292	A	+	0	1	2	2	3	4	5	6	6	7	8	Thunder Warrior: Attack R1/R2/R4/R5/R6/R7/R9/R10
292	D	+	0	1	2	3	3	4	4	5	6	7	8	Thunder Warrior: Defense R1/R2/R3/R5/R7/R8/R9/R10
292	f	f	0	0	0	0	0	1	1	1	1	1	1	Thunder Warrior: Fearless R5
292	S	+	0	0	0	0	1	1	1	1	2	2	3	Thunder Warrior: Speed R4/R10
292	h	#290	0	2	4	6	8	10	12	14	16	18	20	Thunder Warrior: Hatred Dmg-Ice Knights
292	a	#17	100	100	100	100	100	100	100	100	100	100	100	Thunder Warrior: 100% Lightning Bolt/Rank
293	A	+	0	0	0	1	1	1	2	2	2	2	2	Centaur General: Attack R3/R6
293	D	+	0	1	1	1	1	1	1	2	2	3	4	Centaur General: Defense R1/R7/R9/R10
293	M	+	0	0	0	0	0	1	1	1	2	2	2	Centaur General: Max. Damage R5/R8
293	m	+	0	0	1	1	1	1	1	1	1	1	1	Centaur General: Min. Damage R2
293	S	+	0	0	0	0	1	1	1	1	1	1	2	Centaur General: Speed R4/R10
293	h	#98	0	2	4	6	8	10	12	14	16	18	20	Centaur General: Hatred Dmg-Gnoll
293	h	#99	0	2	4	6	8	10	12	14	16	18	20	Centaur General: Hatred Dmg-Gnoll Marauder
293	h	#239	0	2	4	6	8	10	12	14	16	18	20	Centaur General: Hatred Dmg-Centagnoll
294	r	#100	0	9	18	27	36	45	54	63	72	81	90	Vermilion Bird: Regeneration 9HP/Rank
294	a	#21	100	100	100	100	100	100	100	100	100	100	100	Vermilion Bird: 100% Fireball/Rank
294	S	+	0	0	0	0	1	1	2	2	2	2	3	Vermilion Bird: Speed R4/R6/R10
295	S	+	0	0	0	0	0	0	0	0	1	1	1	Skeleton Archer: Speed R8
295	s	#28	0	0	0	1	1	1	2	2 	2	2	2	Skeleton Archer: Air Shield R3/R6
295	w	N	0	0	0	0	0	1	1	1	1	1	1	Skeleton Archer: Immune to Dispel Beneficial Spells R5
295	w	P	0	0	0	0	0	0	0	1	1	0	0	Skeleton Archer: Immune to all Regular Dispels R7-R8
295	w	p	0	0	0	0	0	0	0	0	0	1	1	Skeleton Archer: Immune to Hostile Dispels R9
296	S	+	0	0	0	0	0	0	0	0	1	1	1	Red Skeleton: Speed R8
296	s	#28	0	0	0	1	1	1	2	2 	2	2	2	Red Skeleton: Air Shield R3/R6
296	w	N	0	0	0	0	0	1	1	1	1	1	1	Red Skeleton: Immune to Dispel Beneficial Spells R5
296	w	P	0	0	0	0	0	0	0	1	1	0	0	Red Skeleton: Immune to all Regular Dispels R7-R8
296	w	p	0	0	0	0	0	0	0	0	0	1	1	Red Skeleton: Immune to Hostile Dispels R9
296	P	+	0	0	0	1	1	2	2	2	3	3	4	Divine Phoenix: Extra Rebirths R3/R7/R10
296	f	r	0	0	0	1	1	1	1	1	1	1	1	Divine Phoenix: Phoenix Rebirth R3
297	S	+	0	0	0	0	0	0	0	0	1	1	1	Mana Skeleton: Speed R8
297	R	+	0	0	0	0	0	1	1	1	1	2	2	Mana Skeleton: Extra Retaliations R5/R9
297	C	+	0	1	1	1	2	2	2	3	3	3	4	Mana Skeleton: Mana Reduction R1/R4/R7/R10
297	w	N	0	0	0	0	0	1	1	1	1	1	1	Mana Skeleton: Immune to Dispel Beneficial Spells R5
297	w	P	0	0	0	0	0	0	0	1	1	0	0	Mana Skeleton: Immune to all Regular Dispels R7-R8
297	w	p	0	0	0	0	0	0	0	0	0	1	1	Mana Skeleton: Immune to Hostile Dispels R9
298	S	+	0	0	0	0	0	1	1	1	2	2	3	Gold Skeleton: Speed R8
298	s	#28	0	0	0	1	1	1	2	2 	2	2	2	Gold Skeleton: Air Shield R3/R6
298	w	N	0	0	0	0	0	1	1	1	1	1	1	Gold Skeleton: Immune to Dispel Beneficial Spells R5
298	w	p	0	0	0	0	0	0	0	0	0	1	1	Gold Skeleton: Immune to Hostile Dispels R9
298	D	+	0	0	0	0	0	0	0	0	0	0	0	Gold Skeleton: No defense bonus
299	S	+	0	0	0	0	1	1	1	1	1	1	2	Sharpshooter: Speed R4/R10
299	f	s	0	0	0	0	0	0	0	1	1	1	1	Sharpshooter: Unblockable Shooter R7
300	S	+	0	0	0	0	1	1	1	1	1	1	1	Peasant: Speed R4
300	U	#139	0	10	20	30	40	50	60	70	80	90	100	Peasant: Summon 10%/Rank Peasants every 4 rounds
301	b	=	0	4	8	12	16	20	24	28	32	36	40	Squire: Reduce Defense 4%/Rank
301	S	+	0	0	0	0	0	0	0	0	1	1	1	Squire: Speed R8
302	L	#64	0	2	4	6	8	10	12	14	16	18	20	Man at arms: Deflect 65% of dmg. 2% chance/Rank
302	b	=	0	4	8	12	16	20	24	28	32	36	40	Man at arms: Reduce Defense 4%/Rank
302	S	+	0	0	0	0	0	0	0	0	1	1	1	Man at arms: Speed R8
302	f	D	2	2	2	2	2	2	2	1	1	1	1	Man at arms: Double Strike R7
303	S	+	0	0	0	0	0	0	0	0	1	1	1	Peon: Speed R8
303	s	#46	0	0	0	1	1	2	2	2	2	5	5	Peon: Stone Skin R3/R5, Mass R9
304	A	+	0	2	2	2	2	3	4	5	6	7	8	Tortofroid: Attack R1/R5/R6/R7/R8/R9/R10
304	D	+	0	0	1	1	3	3	4	4	5	5	7	Tortofroid: Defense R2/R4/R6/R8/R10
304	M	+	0	0	1	2	2	2	2	3	3	4	4	Tortofroid: Max. Damage R2/R3/R7/R9
304	m	+	0	0	1	1	2	2	2	3	3	3	3	Tortofroid: Min. Damage R2/R4/R7
304	S	+	0	0	0	0	1	1	1	2	2	2	3	Tortofroid: Speed R4/R7/R10
305	R	+	0	0	0	0	0	1	1	2	2	3	4	Tortofroid: Extra Retals R5/R7/R9/R10
305	A	+	0	2	2	2	2	3	4	5	6	7	8	Tortofroid: Attack R1/R5/R6/R7/R8/R9/R10
305	D	+	0	0	1	1	3	3	4	4	5	5	7	Tortofroid: Defense R2/R4/R6/R8/R10
305	M	+	0	0	1	2	2	2	2	3	3	4	4	Tortofroid: Max. Damage R2/R3/R7/R9
305	m	+	0	0	1	1	2	2	2	3	3	3	3	Tortofroid: Min. Damage R2/R4/R7
305	S	+	0	0	0	0	1	1	1	2	2	2	3	Tortofroid: Speed R4/R7/R10
306	S	+	0	0	0	0	0	1	1	2	2	3	3	Dark Elemental: Speed R5/R7/R9
306	w	F	0	0	0	1	1	1	1	1	1	1	1	Dark Elemental: Immune to Hostile Fire Spells R3
306	w	E	0	0	0	0	0	0	0	1	1	1	1	Dark Elemental: Immune to Hostile Earth Spells R7
306	p	#52	0	5	10	15	20	25	30	35	40	45	50	Dark Elemental: Mass Misfortune pre-attack 5%/Rank
307	S	+	0	0	1	1	2	2	3	3	4	4	5	Gigas: Speed R2/R4/R6/R8/R10
307	d	+	0	4	8	12	16	20	24	28	32	36	40	Gigas: Defending Bonus +4/Rank
307	L	#49	0	5	10	15	20	25	30	35	40	45	50	Gigas: Deflect 50% Damage 5%/Rank
307	R	+	0	0	0	0	0	1	1	2	2	3	4	Gigas: Extra Retals R5/R7/R9/R10
308	S	+	0	0	1	1	2	2	3	3	4	4	5	Hill Gigas: Speed R2/R4/R6/R8/R10
308	d	+	0	4	8	12	16	20	24	28	32	36	40	Hill Gigas: Defending Bonus +4/Rank
308	L	#49	0	5	10	15	20	25	30	35	40	45	50	Hill Gigas: Deflect 50% Damage 5%/Rank
309	H	+	0	1	2	4	5	7	8	10	11	13	14	Dragon: Health
309	A	+	0	1	1	1	1	1	1	1	1	1	1	Dragon: Attack R1
309	D	+	0	1	1	1	1	1	1	1	1	1	1	Dragon: Defense R1
309	S	+	0	0	0	0	1	2	3	3	4	4	5	Dragon: Speed R4/R5/R6/R8/R10
309	f	A	2	2	2	2	2	2	2	1	1	1	1	Dragon: Attack All Adjacent R7
309	R	+	0	0	0	0	0	1	1	2	2	3	4	Dragon: Extra Retals R5/R7/R9/R10
310	H	+	0	1	2	4	5	7	8	10	11	13	14	Dragon: Health
310	A	+	0	1	1	1	1	1	1	1	1	1	1	Dragon: Attack R1
310	D	+	0	1	1	1	1	1	1	1	1	1	1	Dragon: Defense R1
310	S	+	0	0	0	0	1	2	3	3	4	4	5	Dragon: Speed R4/R5/R6/R8/R10
310	f	A	2	2	2	2	2	2	2	1	1	1	1	Dragon: Attack All Adjacent R7
310	R	+	0	0	0	0	0	1	1	2	2	3	4	Dragon: Extra Retals R5/R7/R9/R10
311	s	#41	0	0	1	1	1	2	2	2	5	5	5	Drowner: Bless, Mass at R8
311	S	+	0	0	0	1	1	1	1	1	1	1	2	Drowner: Speed R4/R10
311	w	C	0	0	0	0	0	1	1	1	1	1	1	Drowner: Immune to Cold Spells R5
311	R	+	0	0	0	0	0	1	1	2	2	3	4	Drowner: Extra Retals R5/R7/R9/R10
311	f	D	2	2	2	2	2	2	2	1	1	1	1	Drowner: Double Strike R7
312	S	+	0	0	0	0	1	1	1	1	1	1	2	Cockatrice: Speed R4/R10
312	a	#70	0	3	6	9	12	15	18	21	24	27	30	Cockatrice: Petrification +3%/Rank
312	a	#74	5	5	5	5	5	10	10	10	15	15	20	Cockatrice: Paralyze bonus R5/R7/R9/R10
312	E	=	0	1	2	3	4	5	6	7	8	9	10	Cockatrice: Death Stare +3%/Rank
313	S	+	0	0	0	0	1	1	1	1	1	1	2	Centamoth Hunter: Speed R4/R10
313	L	#49	0	5	10	15	20	25	30	35	40	45	50	Centamoth Hunter: Deflect 50% Damage 5%/Rank
313	f	D	2	2	2	2	2	2	2	1	1	1	1	Centamoth Hunter: Strike Twice R7
313	p	#14	0	10	20	30	40	50	60	60	60	60	60	Centamoth Hunter: Earthquake pre-attack 10%/Rank to 60%
314	S	+	0	0	0	0	1	1	1	1	1	1	2	Centamoth Thrower: Speed R4/R10
314	o	=	0	0	0	0	0	1	1	1	1	1	1	Centamoth Thrower: No Obstacle Penalty R5
314	i	=	0	0	0	0	0	0	0	1	1	1	1	Centamoth Thrower: No Range Penalty R7
314	p	#14	0	10	20	30	40	50	60	60	60	60	60	Centamoth Thrower: Earthquake pre-attack 10%/Rank to 60%
315	A	+	0	2	3	3	4	6	6	7	7	7	9	Brownie: Attack R1/R2/R4/R5/R7/R10
315	D	+	0	1	1	2	3	4	5	6	6	8	8	Brownie: Defense R1/R3/R4/R5/R6/R7/R9
315	M	+	0	0	2	2	2	2	3	4	6	6	6	Brownie: Max. Damage R2/R6/R7/R8
315	m	+	0	0	0	2	2	2	4	4	5	5	5	Brownie: Min. Damage R3/R6/R8
315	S	+	0	0	0	0	0	1	1	1	1	1	2	Brownie: Speed R5/R10
315	b	=	0	4	8	12	16	20	24	28	32	36	40	Brownie: Reduce Enemy Defence 4%/Rank
315	w	E	0	0	0	0	0	0	0	0	0	0	1	Brownie: Immune to Hostile Earth Spells R10
316	u	#193	0	2	4	6	8	10	12	14	16	18	20	Baba Yaga: Summon 2%/Rank Sorceress round 2
316	A	+	0	0	1	1	2	2	2	3	4	4	5	Baba Yaga: Attack R2/R4/R7/R8/R10
316	D	+	0	1	1	1	1	1	2	2	3	4	4	Baba Yaga: Defense R1/R6/R8/R9
316	M	+	0	0	0	1	1	2	2	2	3	3	3	Baba Yaga: Max. Damage R3/R5/R8
316	m	+	0	0	0	1	1	2	2	3	3	3	3	Baba Yaga: Min. Damage R3/R5/R7
316	S	+	0	0	0	0	1	1	1	1	1	1	1	Baba Yaga: Speed R4
316	W	+	0	4	8	12	16	20	24	28	32	36	40	Baba Yaga: Magic Resistance +4%/Rank
317	C	+	0	1	1	1	2	2	2	3	3	3	4	Wisp: Mana Reduction R1/R4/R7/R10
317	w	D	0	0	0	0	0	0	0	1	1	1	1	Wisp: Immune to Direct Damage Spells R7
317	S	+	0	0	0	0	1	1	1	1	1	1	1	Wisp: Speed R4
318	S	+	0	0	0	0	1	1	1	1	1	1	2	Archer Rider: Speed 40/100%
318	f	f	0	0	0	0	0	1	1	1	1	1	1	Archer Rider: Fearless R5
318	o	=	0	0	0	1	1	1	1	1	1	1	1	Archer Rider: No Obstacle Penalty R3
318	b	=	0	4	8	12	16	20	24	28	32	36	40	Archer Rider: Reduce Defense 4%/Rank
319	S	+	0	0	0	0	1	1	1	1	1	1	2	Titanonaga: Speed R4/R10
319	R	+	0	0	0	0	0	1	1	2	2	3	4	Titanonaga: Extra Retals R5/R7/R9/R10
319	e	+	1	1	2	3	4	5	10	15	20	25	30	Titanonaga: 2 x Dmg Death Blow (30% R10)
319	f	D	2	2	2	2	2	2	2	2	2	1	1	Titanonaga: Double Attack R9
320	S	+	0	0	0	0	1	1	1	1	1	1	2	War Zealot: Speed R4/R10
320	w	N	0	0	0	0	0	0	0	0	0	1	1	War Zealot: Immune to Dispel Beneficial Spells R9
320	w	m	0	0	0	0	0	0	1	1	1	1	1	War Zealot: Immune to Hostile Mind Spells R6
320	i	=	0	0	0	0	0	0	0	0	1	1	1	War Zealot: No Range Penalty R8
320	h	#64	0	0	0	0	0	0	1	2	3	4	5	War Zealot: Hatred Dmg-Lich (50% at R10)
